file_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,9,10,3,60,52,NaN,NaN,56,53,42,56,59,51,51,65,67,54,2,2,1,2,2,2,2,1,1,1,0.815039,0.421195,0.342655,0.844623,0.364682,0.369199,0.328036,0.316538,0.509587,0.315714
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,10,5,1,60,72,NaN,NaN,57,65,67,75,65,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.757999,0.322242,0.550512,0.451791,0.466967,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,11,10,3,36,40,NaN,NaN,20,44,31,38,41,25,38,53,36,43,2,2,1,2,2,1,2,2,2,2,0.596218,0.284537,0.642398,0.308421,1.113587,0.540609,0.121021,0.000864,1.515783,0.168892
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,12,5,1,44,40,NaN,NaN,45,35,47,38,30,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.630423,0.312223,0.657650,0.407429,1.847737,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,13,5,3,68,60,NaN,NaN,62,58,52,61,59,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.624322,0.349183,0.282294,0.249229,0.542783,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,14,10,1,56,60,NaN,NaN,58,49,55,52,49,54,66,53,63,56,1,1,1,2,1,1,2,2,2,2,0.625785,0.281189,0.306839,0.649411,0.242478,0.552777,0.120614,0.000386,0.962554,0.124617
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,15,5,3,28,40,NaN,NaN,45,39,21,42,44,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.565563,0.422481,0.358742,0.772879,0.863519,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,16,10,3,40,60,NaN,NaN,48,61,67,49,56,58,51,56,59,60,2,2,2,1,2,2,2,2,2,2,0.516403,0.349937,0.308440,0.402884,0.271092,0.133241,0.137914,0.238800,0.194616,0.045993
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,17,5,3,60,90,NaN,NaN,84,94,75,95,95,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.516514,0.380161,0.423821,0.296093,0.311776,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,18,10,3,60,68,NaN,NaN,80,68,81,72,73,67,64,60,73,68,2,2,2,1,2,2,1,2,2,2,0.499059,0.406819,0.399404,0.360640,1.510098,0.318446,0.665966,0.034856,1.401947,1.820866
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,19,10,3,60,80,NaN,NaN,75,83,88,68,77,87,86,81,85,83,2,2,2,1,2,2,2,2,2,2,0.497712,0.339569,0.767431,0.403117,1.613209,0.157583,0.355547,0.407512,0.001001,0.000617
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,1,20,10,3,60,64,NaN,NaN,62,66,68,61,58,69,65,78,59,58,2,2,2,1,1,2,2,2,2,2,0.679975,1.421932,0.152085,0.133128,0.626560,0.459205,0.140432,0.330554,0.118211,0.000620
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,21,10,3,60,30,NaN,NaN,21,15,21,67,61,62,61,64,61,82,2,2,2,1,1,1,1,1,1,1,0.687386,0.281872,0.221650,0.470877,0.000583,0.000718,0.000210,0.000908,0.000449,0.594099
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,22,10,3,60,56,NaN,NaN,70,58,57,51,45,59,45,48,59,53,1,2,2,2,1,2,2,2,1,2,0.619169,0.402297,0.352330,0.431918,1.000360,0.475906,1.832457,0.010087,0.038089,1.046487
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,23,5,3,40,44,NaN,NaN,49,42,48,36,48,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,0.578412,0.255188,0.364589,0.317324,0.383772,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,24,10,1,48,40,NaN,NaN,45,56,48,57,45,56,44,51,56,48,1,1,2,1,2,1,1,2,1,2,0.751944,0.286510,0.433390,0.349434,0.319176,0.153123,0.072374,0.187204,0.404640,0.714609
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,25,5,1,40,32,NaN,NaN,29,54,41,30,22,NaN,NaN,NaN,NaN,NaN,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,0.716583,0.377046,0.549619,0.289409,1.799838,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,26,10,1,60,80,NaN,NaN,47,83,53,64,84,85,89,84,91,80,1,2,1,1,2,2,2,2,2,2,0.537146,0.401644,0.534871,0.341832,0.481521,0.293253,0.033305,0.000852,0.316394,0.000993
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,27,5,3,80,60,NaN,NaN,71,68,80,54,81,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,0.582408,0.343002,0.446342,0.525431,0.296011,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,28,10,3,72,60,NaN,NaN,57,70,60,79,88,79,74,77,75,61,2,2,2,1,1,1,1,1,1,1,0.758888,0.272230,0.326789,0.410980,1.213793,0.121852,0.000611,0.000765,0.000706,0.000655
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,29,5,3,60,30,NaN,NaN,21,16,32,51,52,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.522742,0.402921,0.314590,0.402347,0.306620,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,30,10,1,52,60,NaN,NaN,52,58,49,40,41,60,66,49,39,61,1,2,1,1,2,1,1,1,1,2,0.549165,0.403287,0.451923,0.420283,1.181115,1.369046,0.295167,0.224747,0.169993,0.211530
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,31,5,1,40,60,NaN,NaN,46,45,45,69,60,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,1.235219,0.290372,0.290060,0.634092,0.413675,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,32,5,3,40,10,NaN,NaN,3,7,9,44,36,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.627059,0.418886,0.254080,0.448388,0.335791,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,33,5,3,40,32,NaN,NaN,41,34,30,36,25,NaN,NaN,NaN,NaN,NaN,1,2,2,2,2,NaN,NaN,NaN,NaN,NaN,0.720868,0.565607,0.728212,0.603678,0.459801,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,34,10,3,60,90,NaN,NaN,61,87,87,79,96,94,89,98,83,93,1,2,2,2,2,2,2,2,2,2,0.665255,0.296384,0.274687,0.230126,0.350217,0.081677,0.117819,0.085734,0.087945,0.072380
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,35,5,1,60,68,NaN,NaN,63,76,63,56,53,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.708297,0.520508,0.358252,0.588130,0.821552,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,36,5,3,48,60,NaN,NaN,57,76,37,58,47,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.754985,0.462470,0.580366,0.452914,0.841197,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,37,5,3,60,72,NaN,NaN,59,84,67,73,64,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.417633,0.304625,0.356652,0.264423,0.799399,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,38,10,3,40,20,NaN,NaN,35,15,26,21,24,43,43,41,20,49,1,2,2,2,1,1,1,1,2,1,0.613769,0.348828,0.365228,0.339210,0.512205,1.165554,0.281162,0.132839,0.266991,0.042007
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,39,5,1,60,52,NaN,NaN,61,60,70,56,68,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.780628,0.289523,0.287690,0.449314,0.190145,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,2,40,10,3,32,40,NaN,NaN,27,39,57,44,28,26,36,43,43,43,2,1,2,2,2,1,2,2,2,2,0.685102,0.408031,0.562681,0.367654,0.321361,0.477109,1.128975,0.179676,0.084927,0.000677
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,41,5,3,40,70,NaN,NaN,72,65,47,69,62,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.569622,0.333886,0.423547,0.347167,0.418614,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,42,10,3,70,40,NaN,NaN,68,48,39,42,55,67,66,63,75,64,1,2,2,2,1,1,1,1,1,1,0.727425,0.381265,0.480551,0.559347,0.465153,0.533663,0.222851,0.226812,0.120260,0.037402
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,43,5,1,28,40,NaN,NaN,39,27,38,25,43,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0.413063,0.266773,0.368866,0.265749,0.742632,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,44,5,3,60,52,NaN,NaN,47,54,60,50,43,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.628729,0.274822,0.246974,0.276636,0.199111,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,45,5,3,48,40,NaN,NaN,33,40,36,37,46,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,0.543545,0.424723,0.334219,0.372812,0.117940,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,46,10,1,36,40,NaN,NaN,44,36,24,23,39,24,44,38,55,37,2,1,1,1,2,2,1,1,2,2,0.676052,0.344377,0.527713,0.401377,0.690194,0.128831,0.099069,0.041717,0.397678,0.173427
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,47,10,1,40,10,NaN,NaN,31,2,31,43,50,35,43,36,41,50,1,2,1,1,1,1,1,1,1,1,0.762714,0.459237,0.384767,0.745985,0.379952,0.264970,0.145549,0.163300,0.143263,0.044232
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,48,10,1,40,28,NaN,NaN,34,29,37,32,27,54,39,37,22,44,1,1,1,2,2,1,1,1,2,1,0.389401,0.247879,0.281325,0.422375,0.135848,0.171416,0.112701,0.005580,0.327103,0.106445
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,49,5,3,64,60,NaN,NaN,61,64,52,67,63,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.923870,0.351875,0.323640,0.494621,0.194261,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,50,10,1,40,60,NaN,NaN,40,36,41,58,54,67,54,56,67,63,1,1,1,2,2,2,2,2,2,2,0.617821,0.273715,0.249885,0.615897,0.939936,0.000613,0.000579,0.000256,0.000908,0.000229
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,51,10,3,40,60,NaN,NaN,88,37,48,75,65,55,81,64,62,54,2,1,2,2,2,2,2,2,2,2,0.567196,0.412369,0.380308,0.374242,0.267313,0.179235,0.131169,0.170865,0.303121,0.081663
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,52,10,1,40,44,NaN,NaN,26,37,32,41,37,49,38,35,48,41,1,1,1,2,1,2,2,2,2,2,0.818735,0.257547,0.295050,0.628501,0.386464,0.149539,0.000691,0.202807,0.428324,0.379017
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,53,5,3,36,40,NaN,NaN,48,38,38,41,42,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.544157,0.374262,0.355768,0.779194,1.015677,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,54,10,1,40,32,NaN,NaN,33,19,39,36,47,60,29,41,28,33,1,2,1,1,1,1,1,1,1,2,0.712597,0.596967,1.068862,2.067235,0.687701,0.305123,0.186854,0.145731,0.092496,0.572125
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,55,10,3,10,40,NaN,NaN,44,48,47,1,43,38,33,45,41,39,2,2,2,1,2,2,2,2,2,2,0.602242,0.510589,0.307159,0.535780,0.592454,0.305480,0.296695,0.164600,0.187597,0.077954
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,56,5,3,56,60,NaN,NaN,54,59,71,56,75,NaN,NaN,NaN,NaN,NaN,2,1,2,2,2,NaN,NaN,NaN,NaN,NaN,0.782510,0.332362,0.313465,0.402449,0.401961,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,57,10,1,48,60,NaN,NaN,46,41,66,40,52,66,59,64,52,47,1,1,2,1,2,2,2,2,2,2,0.679549,0.283101,0.428332,0.334033,0.195479,0.119101,0.133005,0.109412,0.097933,0.061490
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,58,5,3,40,20,NaN,NaN,50,15,31,8,28,NaN,NaN,NaN,NaN,NaN,1,2,2,2,1,NaN,NaN,NaN,NaN,NaN,0.565471,0.242332,0.485891,0.432378,0.243606,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,59,5,1,70,40,NaN,NaN,80,47,60,69,57,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.458115,0.283092,0.375176,0.373855,0.841324,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,3,60,5,3,40,60,NaN,NaN,70,52,57,47,72,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.791608,0.309468,0.406679,0.418705,0.219322,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,61,5,1,40,52,NaN,NaN,44,61,46,33,58,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.553014,0.276936,0.438881,0.565426,0.427777,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,62,10,3,48,40,NaN,NaN,51,44,49,24,52,46,52,47,48,52,2,2,1,2,1,1,1,1,1,1,0.489132,0.474296,0.477771,0.378596,1.520734,0.245007,0.158273,0.260185,0.367582,0.287231
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,63,5,1,10,40,NaN,NaN,13,59,6,9,32,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.433472,0.343702,0.269330,0.357491,0.337196,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,64,10,1,72,60,NaN,NaN,51,74,67,76,63,72,96,67,72,93,2,1,1,1,2,1,1,1,1,1,0.551135,0.293414,0.387624,0.330287,0.411902,0.308502,0.290470,0.240352,0.166786,0.121079
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,65,10,3,44,40,NaN,NaN,51,32,55,32,28,35,47,48,41,42,2,2,2,1,2,2,2,2,2,2,0.647602,0.331732,0.289338,0.451766,0.169442,0.138200,0.050423,0.076688,0.251352,0.173648
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,66,10,1,40,20,NaN,NaN,30,35,25,36,48,46,58,41,23,54,2,1,1,1,1,1,1,1,1,1,0.814737,0.327980,0.648592,0.310095,1.687021,0.365772,0.326261,0.244318,0.111004,0.010537
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,67,10,3,28,40,NaN,NaN,32,33,37,50,51,35,47,33,43,53,2,1,2,2,2,2,2,1,2,2,0.487479,0.262838,0.250585,0.454909,0.258424,0.150990,0.252007,0.000651,0.005842,0.139072
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,68,5,1,30,60,NaN,NaN,60,37,32,27,82,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.538851,0.264452,0.377307,0.258693,0.009479,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,69,5,1,60,40,NaN,NaN,65,73,38,62,54,NaN,NaN,NaN,NaN,NaN,1,1,2,1,1,NaN,NaN,NaN,NaN,NaN,0.753265,0.302604,0.435147,0.260210,0.167755,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,70,5,1,80,60,NaN,NaN,61,87,77,85,95,NaN,NaN,NaN,NaN,NaN,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,0.438598,0.311019,0.362880,0.361054,0.434695,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,71,10,3,40,52,NaN,NaN,40,56,43,50,49,56,44,61,66,50,1,2,2,2,2,2,2,2,2,2,2.469853,0.353508,0.379930,0.271606,0.252491,0.210377,0.187464,0.062766,0.133810,0.006477
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,72,10,1,40,60,NaN,NaN,44,50,58,43,36,38,45,57,61,61,1,1,2,1,1,1,1,2,2,2,0.588323,0.301584,0.550420,0.434118,0.433348,0.346387,0.248453,1.263356,0.253852,0.155772
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,73,10,1,40,70,NaN,NaN,39,40,65,50,70,65,65,75,76,89,1,1,2,1,2,2,2,2,2,2,0.747203,0.304144,0.289108,0.427823,0.179160,0.000448,0.152574,0.098032,0.053390,0.006558
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,74,5,1,48,40,NaN,NaN,48,46,46,48,48,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.601697,0.351187,0.282523,0.599017,1.518884,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,75,5,1,36,40,NaN,NaN,40,18,31,43,34,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.597860,0.295831,0.318693,0.266431,0.037023,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,76,10,3,60,48,NaN,NaN,55,47,63,52,61,57,60,62,49,61,2,2,1,2,1,1,1,1,1,1,0.508968,0.499130,0.398741,0.391505,0.519761,0.328377,0.175275,0.083637,0.000915,0.000237
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,77,5,1,60,90,NaN,NaN,74,89,67,53,98,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.452940,0.289907,0.271887,0.668850,0.225280,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,78,5,3,60,40,NaN,NaN,43,34,47,60,54,NaN,NaN,NaN,NaN,NaN,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,0.554425,0.369558,0.324138,0.485906,0.486289,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,79,5,1,56,60,NaN,NaN,54,65,57,60,62,NaN,NaN,NaN,NaN,NaN,1,1,1,2,1,NaN,NaN,NaN,NaN,NaN,0.691988,0.273401,0.287309,0.488595,0.362525,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_100849_02-Nov-2018_162.mat,162,18,0,2,4,80,5,1,64,60,NaN,NaN,48,52,68,80,75,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,0.346834,0.304700,0.212123,0.670196,0.368287,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,1,10,1,60,64,NaN,NaN,63,55,58,53,52,80,73,62,50,53,2,1,1,1,2,1,1,1,1,1,4.334787,0.812978,0.499392,0.369627,0.839037,0.878990,0.379191,0.405957,0.355000,0.298835
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,2,10,1,60,90,NaN,NaN,67,49,88,53,90,90,97,99,94,88,1,1,2,1,2,2,2,2,2,2,0.771362,0.346937,0.395554,0.288968,0.756521,0.470682,0.293515,0.295112,0.280035,0.221661
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,3,10,1,30,60,NaN,NaN,56,22,38,32,54,51,58,58,72,58,2,1,1,1,2,2,2,2,2,2,0.564601,0.316956,0.386564,0.399891,0.348654,0.252831,0.228591,0.208253,0.222985,0.065498
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,4,10,1,68,60,NaN,NaN,81,78,66,56,57,67,70,66,72,71,1,1,1,2,2,1,1,1,1,1,0.441888,0.354471,0.357518,0.368060,0.777949,0.325534,0.268714,0.245105,0.253054,0.200546
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,5,10,1,40,52,NaN,NaN,54,40,41,27,68,34,70,40,60,39,2,1,1,1,2,2,2,1,2,2,0.508152,0.248344,0.325722,0.437897,0.584024,0.237956,0.034440,0.000412,0.000514,0.000830
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,6,5,1,48,60,NaN,NaN,46,51,63,52,68,NaN,NaN,NaN,NaN,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,1.135685,0.316688,0.273422,0.000509,0.000750,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,7,5,3,40,52,NaN,NaN,52,59,29,55,40,NaN,NaN,NaN,NaN,NaN,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,0.455361,0.433357,0.313104,0.269110,0.277255,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,8,5,1,20,40,NaN,NaN,40,14,15,30,40,NaN,NaN,NaN,NaN,NaN,2,1,1,1,2,NaN,NaN,NaN,NaN,NaN,0.723933,0.272052,0.340580,0.357310,0.238730,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,9,10,3,60,52,NaN,NaN,56,53,42,56,61,52,51,65,67,54,2,2,1,2,1,1,2,1,1,1,0.523086,0.400183,0.313502,0.293633,0.277171,0.562652,0.637226,0.324036,0.265045,0.180921
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,10,5,1,60,72,NaN,NaN,57,65,67,75,65,NaN,NaN,NaN,NaN,NaN,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,0.438982,0.352640,0.315047,0.369152,0.386891,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,11,10,3,36,40,NaN,NaN,20,44,31,38,34,46,38,32,36,43,2,2,1,2,1,2,2,1,2,2,0.537529,0.319666,0.363979,0.327762,0.262823,0.296744,0.225250,0.167128,0.220861,0.185413
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,12,5,1,44,40,NaN,NaN,45,35,47,38,41,NaN,NaN,NaN,NaN,NaN,1,2,1,1,2,NaN,NaN,NaN,NaN,NaN,0.992188,0.230424,0.301093,0.387418,0.245473,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,13,5,3,68,60,NaN,NaN,62,58,52,61,59,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,0.501592,0.375501,0.395911,0.309156,0.266406,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,14,10,1,56,60,NaN,NaN,58,49,55,52,49,68,66,41,63,56,1,1,1,2,1,2,2,1,2,2,0.537470,0.272265,0.351231,0.273879,0.290727,0.628474,0.293557,0.288271,0.100958,0.000432
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,15,5,3,28,40,NaN,NaN,45,39,21,42,44,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,0.503492,0.374113,0.376713,0.258061,0.951522,NaN,NaN,NaN,NaN,NaN
EE_EE_02-Nov-2018_104233_02-Nov-2018_161.mat,161,,,3,1,16,10,3,40,60,NaN,NaN,48,61,67,49,56,58,51,56,41,60,2,2,2,1,2,2,2,2,1,2,0.391354,0.245727,0.287745,0.445969,0.271807,0.339184,0.240830,0.198057,0.071401,0.000347
