expt_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,85.000000,5.000000,3.000000,28.000000,40.000000,NaN,NaN,47.000000,29.000000,42.000000,27.000000,39.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.605789,0.737359,1.079536,0.910940,0.637617,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,86.000000,5.000000,3.000000,60.000000,30.000000,NaN,NaN,57.000000,18.000000,21.000000,5.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.897152,0.615933,0.738479,1.001962,0.892672,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,87.000000,5.000000,3.000000,60.000000,52.000000,NaN,NaN,50.000000,57.000000,40.000000,56.000000,58.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.668272,1.012822,0.968240,0.659963,1.452957,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,88.000000,10.000000,3.000000,60.000000,80.000000,NaN,NaN,75.000000,76.000000,68.000000,48.000000,81.000000,88.000000,92.000000,71.000000,85.000000,80.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.886172,0.845491,0.671923,0.657214,0.634713,0.532425,0.497628,0.448420,0.385523,0.756732
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,89.000000,5.000000,1.000000,30.000000,60.000000,NaN,NaN,85.000000,37.000000,23.000000,29.000000,32.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.850151,0.850823,0.973061,1.408632,5.803826,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,3.000000,90.000000,5.000000,3.000000,40.000000,44.000000,NaN,NaN,36.000000,29.000000,46.000000,36.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.646716,0.697476,0.935933,0.870168,1.782035,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,91.000000,5.000000,2.000000,36.000000,40.000000,NaN,NaN,23.000000,34.000000,38.000000,34.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.016669,0.707788,1.186483,0.637991,2.504814,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,92.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,14.000000,5.000000,34.000000,33.000000,40.000000,35.000000,52.000000,51.000000,41.000000,37.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.876566,1.300016,0.652161,0.933601,1.962750,0.438493,0.534470,0.571993,0.663600,1.150116
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,93.000000,10.000000,3.000000,60.000000,90.000000,NaN,NaN,97.000000,97.000000,91.000000,69.000000,91.000000,99.000000,99.000000,86.000000,91.000000,81.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.651809,1.116774,1.236128,0.981098,0.934678,0.572586,0.497143,0.584369,0.603446,0.740612
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,94.000000,5.000000,2.000000,40.000000,60.000000,NaN,NaN,57.000000,47.000000,62.000000,44.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.762029,0.823507,1.043564,0.700309,0.595513,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,95.000000,5.000000,3.000000,40.000000,70.000000,NaN,NaN,35.000000,53.000000,72.000000,64.000000,79.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.631310,0.481219,0.586034,1.046866,0.991734,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,96.000000,10.000000,2.000000,64.000000,60.000000,NaN,NaN,64.000000,43.000000,59.000000,63.000000,62.000000,60.000000,73.000000,68.000000,79.000000,62.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650130,0.813288,0.463005,0.489619,1.625170,0.506957,0.472408,0.409020,0.387634,0.405405
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,97.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,31.000000,9.000000,41.000000,14.000000,34.000000,36.000000,64.000000,35.000000,55.000000,48.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.664797,0.504999,0.441573,0.611429,0.654970,0.336177,0.335444,0.331784,0.393118,0.387859
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,98.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,72.000000,50.000000,59.000000,37.000000,70.000000,51.000000,80.000000,92.000000,68.000000,72.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.688534,0.608812,0.628099,1.358000,2.530632,0.590123,0.376676,0.412131,0.366860,0.417770
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,99.000000,10.000000,1.000000,60.000000,52.000000,NaN,NaN,63.000000,57.000000,59.000000,49.000000,53.000000,55.000000,59.000000,59.000000,72.000000,76.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.541738,0.468015,0.531519,0.602873,0.550298,0.420359,0.517306,0.436103,0.428403,0.429020
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,100.000000,5.000000,1.000000,80.000000,60.000000,NaN,NaN,69.000000,95.000000,85.000000,79.000000,83.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.599851,0.555361,0.521783,0.600803,0.659727,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,101.000000,10.000000,2.000000,40.000000,20.000000,NaN,NaN,21.000000,53.000000,35.000000,20.000000,33.000000,44.000000,42.000000,56.000000,51.000000,44.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.629032,0.487198,0.559795,3.212755,1.772575,0.391145,0.515574,0.408384,0.402246,0.445001
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,102.000000,5.000000,2.000000,64.000000,60.000000,NaN,NaN,50.000000,48.000000,59.000000,59.000000,52.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.591075,0.506745,0.609726,2.678307,2.354905,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,103.000000,5.000000,1.000000,40.000000,60.000000,NaN,NaN,47.000000,55.000000,50.000000,52.000000,23.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.885388,0.574733,0.803857,2.927479,2.369487,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,104.000000,10.000000,2.000000,40.000000,52.000000,NaN,NaN,57.000000,39.000000,46.000000,40.000000,51.000000,63.000000,62.000000,51.000000,47.000000,40.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.628297,0.934976,1.357355,1.057313,2.362353,1.083635,0.370484,0.357712,0.289911,0.353525
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,105.000000,5.000000,2.000000,68.000000,60.000000,NaN,NaN,59.000000,73.000000,65.000000,53.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.589622,0.721078,0.673341,0.776865,1.453711,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,106.000000,10.000000,1.000000,40.000000,60.000000,NaN,NaN,46.000000,61.000000,31.000000,51.000000,68.000000,61.000000,66.000000,52.000000,60.000000,67.000000,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.797711,0.849024,1.027925,1.590095,0.583296,0.443226,0.460919,0.405094,0.431703,0.496048
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,107.000000,10.000000,1.000000,52.000000,40.000000,NaN,NaN,37.000000,37.000000,43.000000,54.000000,58.000000,56.000000,47.000000,70.000000,53.000000,59.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.606718,0.475086,1.290734,0.770676,0.646678,0.416183,0.330213,0.455550,0.433744,0.545370
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,108.000000,10.000000,3.000000,60.000000,68.000000,NaN,NaN,67.000000,61.000000,74.000000,62.000000,88.000000,72.000000,61.000000,70.000000,60.000000,63.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.646588,0.704345,0.567819,0.652425,0.485261,0.357096,0.265955,0.130940,0.057041,0.864516
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,109.000000,10.000000,3.000000,60.000000,64.000000,NaN,NaN,63.000000,78.000000,44.000000,65.000000,83.000000,60.000000,60.000000,54.000000,70.000000,47.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.720554,0.743593,0.477365,0.430057,0.368452,0.118994,0.029413,0.095017,0.086669,0.662176
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,110.000000,5.000000,1.000000,90.000000,60.000000,NaN,NaN,95.000000,90.000000,47.000000,91.000000,95.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.116705,0.684587,0.620068,0.527381,0.740979,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,111.000000,10.000000,2.000000,60.000000,90.000000,NaN,NaN,56.000000,77.000000,82.000000,44.000000,98.000000,85.000000,81.000000,85.000000,83.000000,97.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.761914,0.440237,0.907317,0.777706,0.605229,0.439897,0.328596,0.221918,0.456757,0.272174
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,112.000000,5.000000,2.000000,40.000000,32.000000,NaN,NaN,25.000000,23.000000,40.000000,32.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.680487,0.592576,1.526125,3.683177,1.917581,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,113.000000,5.000000,1.000000,68.000000,60.000000,NaN,NaN,67.000000,70.000000,63.000000,67.000000,70.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.907812,0.714184,0.568935,0.534522,0.500636,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,114.000000,10.000000,1.000000,36.000000,40.000000,NaN,NaN,43.000000,29.000000,40.000000,47.000000,34.000000,29.000000,52.000000,34.000000,40.000000,30.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.716855,0.532731,0.691717,0.683551,0.707120,1.137417,0.525018,0.466287,0.490021,0.512005
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,115.000000,10.000000,2.000000,60.000000,56.000000,NaN,NaN,60.000000,49.000000,67.000000,68.000000,60.000000,73.000000,53.000000,44.000000,54.000000,58.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.981919,0.554488,0.680632,1.025220,1.091329,0.753309,1.284080,0.721856,0.390871,0.776783
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,116.000000,10.000000,2.000000,60.000000,48.000000,NaN,NaN,61.000000,69.000000,50.000000,51.000000,53.000000,65.000000,68.000000,71.000000,56.000000,60.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.772869,0.650156,0.850970,0.621315,0.600185,0.618909,0.538780,0.496972,0.383396,0.418111
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,117.000000,5.000000,2.000000,60.000000,48.000000,NaN,NaN,57.000000,65.000000,49.000000,54.000000,60.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.627706,0.519089,0.621399,0.727518,0.621226,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,118.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,28.000000,46.000000,42.000000,53.000000,70.000000,55.000000,72.000000,54.000000,51.000000,68.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.583866,0.476628,0.430675,1.296298,3.624039,1.299928,0.377736,0.438170,0.327896,0.683151
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,119.000000,10.000000,3.000000,60.000000,40.000000,NaN,NaN,54.000000,37.000000,34.000000,57.000000,46.000000,29.000000,45.000000,29.000000,39.000000,25.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.667060,0.797286,0.872849,0.608491,0.571516,0.391068,0.338019,0.303707,0.270060,0.389834
SZcontrols,EE_084813_date_20150608T110414.mat,46.000000,1.000000,16.000000,4.000000,120.000000,10.000000,1.000000,28.000000,40.000000,NaN,NaN,38.000000,22.000000,31.000000,29.000000,37.000000,29.000000,36.000000,27.000000,23.000000,28.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.504631,0.520326,0.575190,0.835676,0.742776,0.458694,0.355611,0.336253,0.229183,0.293821
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,1.000000,10.000000,2.000000,20.000000,40.000000,NaN,NaN,45.000000,25.000000,38.000000,12.000000,38.000000,42.000000,44.000000,35.000000,42.000000,45.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.705696,0.607233,0.498833,0.417888,0.589537,2.010018,0.364083,0.089968,0.004982,0.005414
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,2.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,71.000000,35.000000,71.000000,26.000000,61.000000,47.000000,61.000000,61.000000,67.000000,69.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.149856,0.355778,0.377289,0.310948,0.343693,0.101897,0.005451,0.194122,0.071933,0.714025
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,3.000000,5.000000,2.000000,40.000000,60.000000,NaN,NaN,50.000000,43.000000,46.000000,45.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,1.305391,0.368901,1.446740,0.583017,1.436817,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,4.000000,10.000000,2.000000,52.000000,60.000000,NaN,NaN,52.000000,51.000000,57.000000,54.000000,67.000000,58.000000,68.000000,57.000000,68.000000,65.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.077638,0.006557,0.611588,0.325694,0.444921,0.855446,0.005432,0.781045,0.005436,0.002855
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,5.000000,10.000000,2.000000,40.000000,36.000000,NaN,NaN,32.000000,32.000000,38.000000,33.000000,32.000000,48.000000,44.000000,49.000000,36.000000,33.000000,2.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.187211,0.367573,0.661898,0.134751,0.582832,0.052006,0.190674,0.507589,0.005386,1.199222
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,6.000000,5.000000,1.000000,64.000000,60.000000,NaN,NaN,74.000000,51.000000,72.000000,76.000000,64.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.026905,0.076647,1.175805,1.595851,0.558317,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,7.000000,10.000000,2.000000,36.000000,40.000000,NaN,NaN,40.000000,34.000000,31.000000,37.000000,41.000000,30.000000,47.000000,41.000000,44.000000,45.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.843033,0.805667,0.354559,0.559337,0.454185,0.983636,0.523148,0.154387,0.127199,0.959256
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,8.000000,5.000000,1.000000,48.000000,60.000000,NaN,NaN,56.000000,59.000000,48.000000,48.000000,62.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.028330,0.654416,1.336763,0.005640,0.044070,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,9.000000,5.000000,3.000000,52.000000,40.000000,NaN,NaN,46.000000,46.000000,47.000000,56.000000,47.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.983038,0.459471,0.548741,1.227974,0.014412,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,10.000000,10.000000,1.000000,44.000000,40.000000,NaN,NaN,49.000000,43.000000,33.000000,41.000000,40.000000,25.000000,49.000000,36.000000,45.000000,49.000000,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.257815,0.411420,0.424073,1.378319,0.879181,0.871541,0.678718,0.065001,0.033294,0.188373
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,11.000000,5.000000,3.000000,80.000000,60.000000,NaN,NaN,61.000000,57.000000,48.000000,86.000000,68.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.690521,1.644593,0.381210,1.088814,0.217735,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,12.000000,10.000000,1.000000,30.000000,60.000000,NaN,NaN,55.000000,17.000000,31.000000,33.000000,66.000000,65.000000,65.000000,57.000000,68.000000,65.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.715737,0.749376,1.322006,1.321029,0.646812,0.392471,0.052509,0.040308,0.019979,0.015760
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,13.000000,10.000000,2.000000,52.000000,60.000000,NaN,NaN,61.000000,59.000000,63.000000,42.000000,63.000000,46.000000,71.000000,56.000000,59.000000,45.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,0.755956,0.369424,0.566357,0.668955,0.422610,0.346250,0.560423,0.014212,0.369750,0.486395
SZcontrols,EE_084971_date_20150623T144017.mat,32.000000,1.000000,17.000000,1.000000,14.000000,5.000000,2.000000,90.000000,60.000000,NaN,NaN,92.000000,68.000000,94.000000,59.000000,99.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,1.168271,0.868377,0.470108,0.752809,0.117685,NaN,NaN,NaN,NaN,NaN
